Source,Year,Mean,Date,Month,Season,Mean_Normalized
gcag,1879-11,-0.3973,1879-11-01,11,Post-Monsoon,0.2564854053625886
gcag,1879-12,-0.5505,1879-12-01,12,Winter,0.19580973503901145
GISTEMP,1880-01,-0.2,1880-01-01,1,Winter,0.33462711394510675
gcag,1880-01,-0.3939,1880-01-01,1,Winter,0.25783199334627116
GISTEMP,1880-02,-0.25,1880-02-01,2,Winter,0.3148243494791873
gcag,1880-02,-0.4499,1880-02-01,2,Winter,0.23565289714444138
GISTEMP,1880-03,-0.09,1880-03-01,3,Summer,0.37819319577012955
gcag,1880-03,-0.1944,1880-03-01,3,Summer,0.3368450235652897
GISTEMP,1880-04,-0.16,1880-04-01,4,Summer,0.3504693255178423
gcag,1880-04,-0.338,1880-04-01,4,Summer,0.27997148401916905
GISTEMP,1880-05,-0.09,1880-05-01,5,Summer,0.37819319577012955
gcag,1880-05,-0.3254,1880-05-01,5,Summer,0.2849617806645808
GISTEMP,1880-06,-0.22,1880-06-01,6,Monsoon,0.32670600815873896
gcag,1880-06,-0.3805,1880-06-01,6,Monsoon,0.26313913422313756
GISTEMP,1880-07,-0.2,1880-07-01,7,Monsoon,0.33462711394510675
gcag,1880-07,-0.3148,1880-07-01,7,Monsoon,0.28915996673135574
GISTEMP,1880-08,-0.09,1880-08-01,8,Monsoon,0.37819319577012955
gcag,1880-08,-0.1072,1880-08-01,8,Monsoon,0.37138104479385325
GISTEMP,1880-09,-0.15,1880-09-01,9,Post-Monsoon,0.3544298784110262
gcag,1880-09,-0.297,1880-09-01,9,Post-Monsoon,0.29620975088122303
GISTEMP,1880-10,-0.22,1880-10-01,10,Post-Monsoon,0.32670600815873896
gcag,1880-10,-0.3909,1880-10-01,10,Post-Monsoon,0.2590201592142263
GISTEMP,1880-11,-0.22,1880-11-01,11,Post-Monsoon,0.32670600815873896
gcag,1880-11,-0.2807,1880-11-01,11,Post-Monsoon,0.30266545209711276
GISTEMP,1880-12,-0.18,1880-12-01,12,Winter,0.34254821973147453
gcag,1880-12,-0.3173,1880-12-01,12,Winter,0.2881698285080597
GISTEMP,1881-01,-0.19,1881-01-01,1,Winter,0.33858766683829067
gcag,1881-01,-0.2146,1881-01-01,1,Winter,0.32884470672105826
GISTEMP,1881-02,-0.15,1881-02-01,2,Winter,0.3544298784110262
gcag,1881-02,-0.2246,1881-02-01,2,Winter,0.3248841538278744
GISTEMP,1881-03,0.02,1881-03-01,3,Summer,0.4217592775951523
gcag,1881-03,-0.2482,1881-03-01,3,Summer,0.31553724899996044
GISTEMP,1881-04,0.04,1881-04-01,4,Summer,0.4296803833815201
gcag,1881-04,-0.0625,1881-04-01,4,Summer,0.38908471622638524
GISTEMP,1881-05,0.07,1881-05-01,5,Summer,0.4415620420610718
gcag,1881-05,-0.1219,1881-05-01,5,Summer,0.3655590320408729
GISTEMP,1881-06,-0.19,1881-06-01,6,Monsoon,0.33858766683829067
gcag,1881-06,-0.3991,1881-06-01,6,Monsoon,0.25577250584181555
GISTEMP,1881-07,0.01,1881-07-01,7,Monsoon,0.41779872470196844
gcag,1881-07,-0.194,1881-07-01,7,Monsoon,0.3370034456810171
GISTEMP,1881-08,-0.04,1881-08-01,8,Monsoon,0.39799596023604894
gcag,1881-08,-0.1382,1881-08-01,8,Monsoon,0.3591033308249832
GISTEMP,1881-09,-0.16,1881-09-01,9,Post-Monsoon,0.3504693255178423
gcag,1881-09,-0.3008,1881-09-01,9,Post-Monsoon,0.2947047407818132
GISTEMP,1881-10,-0.22,1881-10-01,10,Post-Monsoon,0.32670600815873896
gcag,1881-10,-0.2305,1881-10-01,10,Post-Monsoon,0.3225474276208959
GISTEMP,1881-11,-0.18,1881-11-01,11,Post-Monsoon,0.34254821973147453
gcag,1881-11,-0.3812,1881-11-01,11,Post-Monsoon,0.2628618955206147
GISTEMP,1881-12,-0.07,1881-12-01,12,Winter,0.3861143015564973
gcag,1881-12,-0.2713,1881-12-01,12,Winter,0.30638837181670564
GISTEMP,1882-01,0.16,1882-01-01,1,Winter,0.4772070180997267
gcag,1882-01,-0.0254,1882-01-01,1,Winter,0.40377836746009743
GISTEMP,1882-02,0.14,1882-02-01,2,Winter,0.4692859123133589
gcag,1882-02,-0.1173,1882-02-01,2,Winter,0.36738088637173755
GISTEMP,1882-03,0.05,1882-03-01,3,Summer,0.433640936274704
gcag,1882-03,-0.1771,1882-03-01,3,Summer,0.34369678007049786
GISTEMP,1882-04,-0.15,1882-04-01,4,Summer,0.3544298784110262
gcag,1882-04,-0.3147,1882-04-01,4,Summer,0.28919957226028753
GISTEMP,1882-05,-0.13,1882-05-01,5,Summer,0.362350984197394
gcag,1882-05,-0.3257,1882-05-01,5,Summer,0.28484296407778525
GISTEMP,1882-06,-0.22,1882-06-01,6,Monsoon,0.32670600815873896
gcag,1882-06,-0.3923,1882-06-01,6,Monsoon,0.25846568180918056
GISTEMP,1882-07,-0.16,1882-07-01,7,Monsoon,0.3504693255178423
gcag,1882-07,-0.341,1882-07-01,7,Monsoon,0.27878331815121393
GISTEMP,1882-08,-0.07,1882-08-01,8,Monsoon,0.3861143015564973
gcag,1882-08,-0.2451,1882-08-01,8,Monsoon,0.3167650203968474
GISTEMP,1882-09,-0.14,1882-09-01,9,Post-Monsoon,0.35839043130421006
gcag,1882-09,-0.1504,1882-09-01,9,Post-Monsoon,0.3542714562952988
GISTEMP,1882-10,-0.23,1882-10-01,10,Post-Monsoon,0.3227454552655551
gcag,1882-10,-0.3991,1882-10-01,10,Post-Monsoon,0.25577250584181555
GISTEMP,1882-11,-0.17,1882-11-01,11,Post-Monsoon,0.3465087726246584
gcag,1882-11,-0.4035,1882-11-01,11,Post-Monsoon,0.2540298625688146
GISTEMP,1882-12,-0.36,1882-12-01,12,Winter,0.27125826765416455
gcag,1882-12,-0.6547,1882-12-01,12,Winter,0.15454077389203535
GISTEMP,1883-01,-0.29,1883-01-01,1,Winter,0.29898213790645173
gcag,1883-01,-0.4728,1883-01-01,1,Winter,0.22658323101905026
GISTEMP,1883-02,-0.36,1883-02-01,2,Winter,0.27125826765416455
gcag,1883-02,-0.4854,1883-02-01,2,Winter,0.22159293437363853
GISTEMP,1883-03,-0.12,1883-03-01,3,Summer,0.36631153709057784
gcag,1883-03,-0.2664,1883-03-01,3,Summer,0.30832904273436573
GISTEMP,1883-04,-0.18,1883-04-01,4,Summer,0.34254821973147453
gcag,1883-04,-0.439,1883-04-01,4,Summer,0.23996989979801178
GISTEMP,1883-05,-0.18,1883-05-01,5,Summer,0.34254821973147453
gcag,1883-05,-0.34,1883-05-01,5,Summer,0.2791793734405323
GISTEMP,1883-06,-0.07,1883-06-01,6,Monsoon,0.3861143015564973
gcag,1883-06,-0.1902,1883-06-01,6,Monsoon,0.33850845578042693
GISTEMP,1883-07,-0.07,1883-07-01,7,Monsoon,0.3861143015564973
gcag,1883-07,-0.2186,1883-07-01,7,Monsoon,0.32726048556378473
GISTEMP,1883-08,-0.14,1883-08-01,8,Monsoon,0.35839043130421006
gcag,1883-08,-0.2879,1883-08-01,8,Monsoon,0.29981385401402033
GISTEMP,1883-09,-0.22,1883-09-01,9,Post-Monsoon,0.32670600815873896
gcag,1883-09,-0.3063,1883-09-01,9,Post-Monsoon,0.292526436690562
GISTEMP,1883-10,-0.11,1883-10-01,10,Post-Monsoon,0.37027208998376177
gcag,1883-10,-0.3401,1883-10-01,10,Post-Monsoon,0.27913976791160044
GISTEMP,1883-11,-0.24,1883-11-01,11,Post-Monsoon,0.3187849023723712
gcag,1883-11,-0.3963,1883-11-01,11,Post-Monsoon,0.25688146065190703
GISTEMP,1883-12,-0.11,1883-12-01,12,Winter,0.37027208998376177
gcag,1883-12,-0.4148,1883-12-01,12,Winter,0.2495544377995168
GISTEMP,1884-01,-0.12,1884-01-01,1,Winter,0.36631153709057784
gcag,1884-01,-0.4436,1884-01-01,1,Winter,0.2381480454671472
GISTEMP,1884-02,-0.08,1884-02-01,2,Winter,0.3821537486633134
gcag,1884-02,-0.3329,1884-02-01,2,Winter,0.2819913659946929
GISTEMP,1884-03,-0.36,1884-03-01,3,Summer,0.27125826765416455
gcag,1884-03,-0.5055,1884-03-01,3,Summer,0.21363222305833895
GISTEMP,1884-04,-0.4,1884-04-01,4,Summer,0.255416056081429
gcag,1884-04,-0.509,1884-04-01,4,Summer,0.21224602954572458
GISTEMP,1884-05,-0.33,1884-05-01,5,Summer,0.28313992633371615
gcag,1884-05,-0.5656,1884-05-01,5,Summer,0.18982930017030378
GISTEMP,1884-06,-0.35,1884-06-01,6,Monsoon,0.2752188205473484
gcag,1884-06,-0.5138,1884-06-01,6,Monsoon,0.2103449641569963
GISTEMP,1884-07,-0.3,1884-07-01,7,Monsoon,0.29502158501326786
gcag,1884-07,-0.5659,1884-07-01,7,Monsoon,0.18971048358350828
GISTEMP,1884-08,-0.28,1884-08-01,8,Monsoon,0.30294269079963565
gcag,1884-08,-0.4291,1884-08-01,8,Monsoon,0.24389084716226384
GISTEMP,1884-09,-0.27,1884-09-01,9,Post-Monsoon,0.3069032436928195
gcag,1884-09,-0.5043,1884-09-01,9,Post-Monsoon,0.21410748940552102
GISTEMP,1884-10,-0.25,1884-10-01,10,Post-Monsoon,0.3148243494791873
gcag,1884-10,-0.4633,1884-10-01,10,Post-Monsoon,0.23034575626757495
GISTEMP,1884-11,-0.33,1884-11-01,11,Post-Monsoon,0.28313992633371615
gcag,1884-11,-0.5852,1884-11-01,11,Post-Monsoon,0.18206661649966333
GISTEMP,1884-12,-0.3,1884-12-01,12,Winter,0.29502158501326786
gcag,1884-12,-0.4897,1884-12-01,12,Winter,0.21988989662956948
GISTEMP,1885-01,-0.58,1885-01-01,1,Winter,0.184126104004119
gcag,1885-01,-0.6561,1885-01-01,1,Winter,0.15398629648698958
GISTEMP,1885-02,-0.34,1885-02-01,2,Winter,0.2791793734405323
gcag,1885-02,-0.5528,1885-02-01,2,Winter,0.19489880787357916
GISTEMP,1885-03,-0.27,1885-03-01,3,Summer,0.3069032436928195
gcag,1885-03,-0.421,1885-03-01,3,Summer,0.24709889500574278
GISTEMP,1885-04,-0.42,1885-04-01,4,Summer,0.24749495029506122
gcag,1885-04,-0.635,1885-04-01,4,Summer,0.1623430630916076
GISTEMP,1885-05,-0.45,1885-05-01,5,Summer,0.23561329161550953
gcag,1885-05,-0.6063,1885-05-01,5,Summer,0.17370984989504537
GISTEMP,1885-06,-0.43,1885-06-01,6,Monsoon,0.24353439740187732
gcag,1885-06,-0.6366,1885-06-01,6,Monsoon,0.16170937462869814
GISTEMP,1885-07,-0.33,1885-07-01,7,Monsoon,0.28313992633371615
gcag,1885-07,-0.4205,1885-07-01,7,Monsoon,0.247296922650402
GISTEMP,1885-08,-0.31,1885-08-01,8,Monsoon,0.29106103212008394
gcag,1885-08,-0.4051,1885-08-01,8,Monsoon,0.2533961741059052
GISTEMP,1885-09,-0.28,1885-09-01,9,Post-Monsoon,0.30294269079963565
gcag,1885-09,-0.3567,1885-09-01,9,Post-Monsoon,0.2725652501089152
GISTEMP,1885-10,-0.23,1885-10-01,10,Post-Monsoon,0.3227454552655551
gcag,1885-10,-0.3615,1885-10-01,10,Post-Monsoon,0.270664184720187
GISTEMP,1885-11,-0.24,1885-11-01,11,Post-Monsoon,0.3187849023723712
gcag,1885-11,-0.3843,1885-11-01,11,Post-Monsoon,0.26163412412372766
GISTEMP,1885-12,-0.1,1885-12-01,12,Winter,0.37423264287694563
gcag,1885-12,-0.2176,1885-12-01,12,Winter,0.3276565408531031
GISTEMP,1886-01,-0.44,1886-01-01,1,Winter,0.23957384450869343
gcag,1886-01,-0.4797,1886-01-01,1,Winter,0.22385044952275338
GISTEMP,1886-02,-0.51,1886-02-01,2,Winter,0.2118499742564062
gcag,1886-02,-0.4788,1886-02-01,2,Winter,0.22420689928313992
GISTEMP,1886-03,-0.43,1886-03-01,3,Summer,0.24353439740187732
gcag,1886-03,-0.4872,1886-03-01,3,Summer,0.22088003485286542
GISTEMP,1886-04,-0.28,1886-04-01,4,Summer,0.30294269079963565
gcag,1886-04,-0.3616,1886-04-01,4,Summer,0.27062457919125515
GISTEMP,1886-05,-0.24,1886-05-01,5,Summer,0.3187849023723712
gcag,1886-05,-0.2926,1886-05-01,5,Summer,0.297952394154224
GISTEMP,1886-06,-0.34,1886-06-01,6,Monsoon,0.2791793734405323
gcag,1886-06,-0.502,1886-06-01,6,Monsoon,0.2150184165709533
GISTEMP,1886-07,-0.18,1886-07-01,7,Monsoon,0.34254821973147453
gcag,1886-07,-0.3022,1886-07-01,7,Monsoon,0.2941502633767674
GISTEMP,1886-08,-0.31,1886-08-01,8,Monsoon,0.29106103212008394
gcag,1886-08,-0.4574,1886-08-01,8,Monsoon,0.23268248247455345
GISTEMP,1886-09,-0.24,1886-09-01,9,Post-Monsoon,0.3187849023723712
gcag,1886-09,-0.3908,1886-09-01,9,Post-Monsoon,0.2590597647431581
GISTEMP,1886-10,-0.28,1886-10-01,10,Post-Monsoon,0.30294269079963565
gcag,1886-10,-0.413,1886-10-01,10,Post-Monsoon,0.2502673373202899
GISTEMP,1886-11,-0.28,1886-11-01,11,Post-Monsoon,0.30294269079963565
gcag,1886-11,-0.4908,1886-11-01,11,Post-Monsoon,0.21945423581131926
GISTEMP,1886-12,-0.26,1886-12-01,12,Winter,0.31086379658600344
gcag,1886-12,-0.3948,1886-12-01,12,Winter,0.2574755435858846
GISTEMP,1887-01,-0.72,1887-01-01,1,Winter,0.12867836349954453
gcag,1887-01,-0.7438,1887-01-01,1,Winter,0.11925224761376686
GISTEMP,1887-02,-0.57,1887-02-01,2,Winter,0.1880866568973029
gcag,1887-02,-0.6589,1887-02-01,2,Winter,0.15287734167689807
GISTEMP,1887-03,-0.36,1887-03-01,3,Summer,0.27125826765416455
gcag,1887-03,-0.4454,1887-03-01,3,Summer,0.2374351459463741
GISTEMP,1887-04,-0.35,1887-04-01,4,Summer,0.2752188205473484
gcag,1887-04,-0.4828,1887-04-01,4,Summer,0.22262267812586636
GISTEMP,1887-05,-0.31,1887-05-01,5,Summer,0.29106103212008394
gcag,1887-05,-0.5295,1887-05-01,5,Summer,0.20412689611469761
GISTEMP,1887-06,-0.25,1887-06-01,6,Monsoon,0.3148243494791873
gcag,1887-06,-0.5258,1887-06-01,6,Monsoon,0.20559230068517564
GISTEMP,1887-07,-0.26,1887-07-01,7,Monsoon,0.31086379658600344
gcag,1887-07,-0.3889,1887-07-01,7,Monsoon,0.2598122697928631
GISTEMP,1887-08,-0.36,1887-08-01,8,Monsoon,0.27125826765416455
gcag,1887-08,-0.4455,1887-08-01,8,Monsoon,0.23739554041744226
GISTEMP,1887-09,-0.26,1887-09-01,9,Post-Monsoon,0.31086379658600344
gcag,1887-09,-0.3886,1887-09-01,9,Post-Monsoon,0.25993108637965856
GISTEMP,1887-10,-0.36,1887-10-01,10,Post-Monsoon,0.27125826765416455
gcag,1887-10,-0.4446,1887-10-01,10,Post-Monsoon,0.23775199017782883
GISTEMP,1887-11,-0.27,1887-11-01,11,Post-Monsoon,0.3069032436928195
gcag,1887-11,-0.4352,1887-11-01,11,Post-Monsoon,0.24147490989742168
GISTEMP,1887-12,-0.33,1887-12-01,12,Winter,0.28313992633371615
gcag,1887-12,-0.4965,1887-12-01,12,Winter,0.21719672066220447
GISTEMP,1888-01,-0.34,1888-01-01,1,Winter,0.2791793734405323
gcag,1888-01,-0.6185,1888-01-01,1,Winter,0.16887797536536098
GISTEMP,1888-02,-0.36,1888-02-01,2,Winter,0.27125826765416455
gcag,1888-02,-0.5873,1888-02-01,2,Winter,0.18123490039209472
GISTEMP,1888-03,-0.42,1888-03-01,3,Summer,0.24749495029506122
gcag,1888-03,-0.5973,1888-03-01,3,Summer,0.17727434749891083
GISTEMP,1888-04,-0.21,1888-04-01,4,Summer,0.3306665610519229
gcag,1888-04,-0.3519,1888-04-01,4,Summer,0.2744663154976435
GISTEMP,1888-05,-0.22,1888-05-01,5,Summer,0.32670600815873896
gcag,1888-05,-0.4113,1888-05-01,5,Summer,0.2509406313121312
GISTEMP,1888-06,-0.17,1888-06-01,6,Monsoon,0.3465087726246584
gcag,1888-06,-0.3217,1888-06-01,6,Monsoon,0.28642718523505883
GISTEMP,1888-07,-0.1,1888-07-01,7,Monsoon,0.37423264287694563
gcag,1888-07,-0.3386,1888-07-01,7,Monsoon,0.27973385084557806
GISTEMP,1888-08,-0.16,1888-08-01,8,Monsoon,0.3504693255178423
gcag,1888-08,-0.3105,1888-08-01,8,Monsoon,0.2908630044754248
GISTEMP,1888-09,-0.12,1888-09-01,9,Post-Monsoon,0.36631153709057784
gcag,1888-09,-0.3247,1888-09-01,9,Post-Monsoon,0.28523901936710366
GISTEMP,1888-10,0.01,1888-10-01,10,Post-Monsoon,0.41779872470196844
gcag,1888-10,-0.1664,1888-10-01,10,Post-Monsoon,0.3479345716662046
GISTEMP,1888-11,0.02,1888-11-01,11,Post-Monsoon,0.4217592775951523
gcag,1888-11,-0.265,1888-11-01,11,Post-Monsoon,0.30888352013941145
GISTEMP,1888-12,-0.04,1888-12-01,12,Winter,0.39799596023604894
gcag,1888-12,-0.2593,1888-12-01,12,Winter,0.3111410352885263
GISTEMP,1889-01,-0.09,1889-01-01,1,Winter,0.37819319577012955
gcag,1889-01,-0.2967,1889-01-01,1,Winter,0.29632856746801856
GISTEMP,1889-02,0.16,1889-02-01,2,Winter,0.4772070180997267
gcag,1889-02,-0.0066,1889-02-01,2,Winter,0.4112242068992832
GISTEMP,1889-03,0.06,1889-03-01,3,Summer,0.4376014891678879
gcag,1889-03,-0.0873,1889-03-01,3,Summer,0.37926254505128915
GISTEMP,1889-04,0.09,1889-04-01,4,Summer,0.4494831478474396
gcag,1889-04,-0.0868,1889-04-01,4,Summer,0.3794605726959484
GISTEMP,1889-05,-0.01,1889-05-01,5,Summer,0.40987761891560065
gcag,1889-05,-0.1581,1889-05-01,5,Summer,0.35122183056754724
GISTEMP,1889-06,-0.1,1889-06-01,6,Monsoon,0.37423264287694563
gcag,1889-06,-0.2128,1889-06-01,6,Monsoon,0.3295576062418314
GISTEMP,1889-07,-0.08,1889-07-01,7,Monsoon,0.3821537486633134
gcag,1889-07,-0.2809,1889-07-01,7,Monsoon,0.30258624103924914
GISTEMP,1889-08,-0.21,1889-08-01,8,Monsoon,0.3306665610519229
gcag,1889-08,-0.3071,1889-08-01,8,Monsoon,0.2922095924591073
GISTEMP,1889-09,-0.24,1889-09-01,9,Post-Monsoon,0.3187849023723712
gcag,1889-09,-0.3417,1889-09-01,9,Post-Monsoon,0.27850607944869105
GISTEMP,1889-10,-0.26,1889-10-01,10,Post-Monsoon,0.31086379658600344
gcag,1889-10,-0.37,1889-10-01,10,Post-Monsoon,0.26729771476098063
GISTEMP,1889-11,-0.34,1889-11-01,11,Post-Monsoon,0.2791793734405323
gcag,1889-11,-0.5064,1889-11-01,11,Post-Monsoon,0.21327577329795241
GISTEMP,1889-12,-0.29,1889-12-01,12,Winter,0.29898213790645173
gcag,1889-12,-0.3443,1889-12-01,12,Winter,0.27747633569646324
GISTEMP,1890-01,-0.42,1890-01-01,1,Winter,0.24749495029506122
gcag,1890-01,-0.5339,1890-01-01,1,Winter,0.20238425284169667
GISTEMP,1890-02,-0.45,1890-02-01,2,Winter,0.23561329161550953
gcag,1890-02,-0.465,1890-02-01,2,Winter,0.22967246227573365
GISTEMP,1890-03,-0.4,1890-03-01,3,Summer,0.255416056081429
gcag,1890-03,-0.6111,1890-03-01,3,Summer,0.1718087845063171
GISTEMP,1890-04,-0.3,1890-04-01,4,Summer,0.29502158501326786
gcag,1890-04,-0.4941,1890-04-01,4,Summer,0.2181472533565686
GISTEMP,1890-05,-0.4,1890-05-01,5,Summer,0.255416056081429
gcag,1890-05,-0.5365,1890-05-01,5,Summer,0.2013545090894689
GISTEMP,1890-06,-0.25,1890-06-01,6,Monsoon,0.3148243494791873
gcag,1890-06,-0.4948,1890-06-01,6,Monsoon,0.2178700146540457
GISTEMP,1890-07,-0.28,1890-07-01,7,Monsoon,0.30294269079963565
gcag,1890-07,-0.4891,1890-07-01,7,Monsoon,0.22012752980316053
GISTEMP,1890-08,-0.39,1890-08-01,8,Monsoon,0.25937660897461284
gcag,1890-08,-0.467,1890-08-01,8,Monsoon,0.2288803516970969
GISTEMP,1890-09,-0.37,1890-09-01,9,Post-Monsoon,0.26729771476098063
gcag,1890-09,-0.4822,1890-09-01,9,Post-Monsoon,0.2228603112994574
GISTEMP,1890-10,-0.25,1890-10-01,10,Post-Monsoon,0.3148243494791873
gcag,1890-10,-0.4392,1890-10-01,10,Post-Monsoon,0.23989068874014813
GISTEMP,1890-11,-0.44,1890-11-01,11,Post-Monsoon,0.23957384450869343
gcag,1890-11,-0.6701,1890-11-01,11,Post-Monsoon,0.1484415224365321
GISTEMP,1890-12,-0.32,1890-12-01,12,Winter,0.2871004792269001
gcag,1890-12,-0.3993,1890-12-01,12,Winter,0.25569329478395186
GISTEMP,1891-01,-0.34,1891-01-01,1,Winter,0.2791793734405323
gcag,1891-01,-0.5802,1891-01-01,1,Winter,0.18404689294625529
GISTEMP,1891-02,-0.47,1891-02-01,2,Winter,0.22769218582914177
gcag,1891-02,-0.5976,1891-02-01,2,Winter,0.17715553091211533
GISTEMP,1891-03,-0.18,1891-03-01,3,Summer,0.34254821973147453
gcag,1891-03,-0.3625,1891-03-01,3,Summer,0.27026812943086853
GISTEMP,1891-04,-0.28,1891-04-01,4,Summer,0.30294269079963565
gcag,1891-04,-0.4481,1891-04-01,4,Summer,0.23636579666521448
GISTEMP,1891-05,-0.17,1891-05-01,5,Summer,0.3465087726246584
gcag,1891-05,-0.3462,1891-05-01,5,Summer,0.27672383064675826
GISTEMP,1891-06,-0.21,1891-06-01,6,Monsoon,0.3306665610519229
gcag,1891-06,-0.3751,1891-06-01,6,Monsoon,0.26527783278545686
GISTEMP,1891-07,-0.18,1891-07-01,7,Monsoon,0.34254821973147453
gcag,1891-07,-0.3997,1891-07-01,7,Monsoon,0.2555348726682245
GISTEMP,1891-08,-0.18,1891-08-01,8,Monsoon,0.34254821973147453
gcag,1891-08,-0.3549,1891-08-01,8,Monsoon,0.2732781496296883
GISTEMP,1891-09,-0.16,1891-09-01,9,Post-Monsoon,0.3504693255178423
gcag,1891-09,-0.2567,1891-09-01,9,Post-Monsoon,0.31217077904075413
GISTEMP,1891-10,-0.22,1891-10-01,10,Post-Monsoon,0.32670600815873896
gcag,1891-10,-0.343,1891-10-01,10,Post-Monsoon,0.27799120757257717
GISTEMP,1891-11,-0.32,1891-11-01,11,Post-Monsoon,0.2871004792269001
gcag,1891-11,-0.5339,1891-11-01,11,Post-Monsoon,0.20238425284169667
GISTEMP,1891-12,-0.04,1891-12-01,12,Winter,0.39799596023604894
gcag,1891-12,-0.218,1891-12-01,12,Winter,0.3274981187373758
GISTEMP,1892-01,-0.3,1892-01-01,1,Winter,0.29502158501326786
gcag,1892-01,-0.4648,1892-01-01,1,Winter,0.2297516733335974
GISTEMP,1892-02,-0.13,1892-02-01,2,Winter,0.362350984197394
gcag,1892-02,-0.2897,1892-02-01,2,Winter,0.29910095449324725
GISTEMP,1892-03,-0.41,1892-03-01,3,Summer,0.2514555031882451
gcag,1892-03,-0.533,1892-03-01,3,Summer,0.20274070260208324
GISTEMP,1892-04,-0.34,1892-04-01,4,Summer,0.2791793734405323
gcag,1892-04,-0.5456,1892-04-01,4,Summer,0.19775040595667157
GISTEMP,1892-05,-0.24,1892-05-01,5,Summer,0.3187849023723712
gcag,1892-05,-0.4569,1892-05-01,5,Summer,0.23288051011921265
GISTEMP,1892-06,-0.22,1892-06-01,6,Monsoon,0.32670600815873896
gcag,1892-06,-0.4364,1892-06-01,6,Monsoon,0.24099964355023962
GISTEMP,1892-07,-0.32,1892-07-01,7,Monsoon,0.2871004792269001
gcag,1892-07,-0.5868,1892-07-01,7,Monsoon,0.18143292803675393
GISTEMP,1892-08,-0.27,1892-08-01,8,Monsoon,0.3069032436928195
gcag,1892-08,-0.5083,1892-08-01,8,Monsoon,0.21252326824824747
GISTEMP,1892-09,-0.17,1892-09-01,9,Post-Monsoon,0.3465087726246584
gcag,1892-09,-0.3824,1892-09-01,9,Post-Monsoon,0.2623866291734326
GISTEMP,1892-10,-0.14,1892-10-01,10,Post-Monsoon,0.35839043130421006
gcag,1892-10,-0.4338,1892-10-01,10,Post-Monsoon,0.24202938730246745
GISTEMP,1892-11,-0.43,1892-11-01,11,Post-Monsoon,0.24353439740187732
gcag,1892-11,-0.6607,1892-11-01,11,Post-Monsoon,0.152164442156125
GISTEMP,1892-12,-0.39,1892-12-01,12,Winter,0.25937660897461284
gcag,1892-12,-0.7923,1892-12-01,12,Winter,0.100043566081825
GISTEMP,1893-01,-0.82,1893-01-01,1,Winter,0.08907283456770566
gcag,1893-01,-1.0449,1893-01-01,1,Winter,0.0
GISTEMP,1893-02,-0.57,1893-02-01,2,Winter,0.1880866568973029
gcag,1893-02,-0.845,1893-02-01,2,Winter,0.07917145233474593
GISTEMP,1893-03,-0.23,1893-03-01,3,Summer,0.3227454552655551
gcag,1893-03,-0.4268,1893-03-01,3,Summer,0.24480177432769612
GISTEMP,1893-04,-0.28,1893-04-01,4,Summer,0.30294269079963565
gcag,1893-04,-0.5148,1893-04-01,4,Summer,0.20994890886767792
GISTEMP,1893-05,-0.34,1893-05-01,5,Summer,0.2791793734405323
gcag,1893-05,-0.5721,1893-05-01,5,Summer,0.18725494078973423
GISTEMP,1893-06,-0.26,1893-06-01,6,Monsoon,0.31086379658600344
gcag,1893-06,-0.4423,1893-06-01,6,Monsoon,0.23866291734326112
GISTEMP,1893-07,-0.14,1893-07-01,7,Monsoon,0.35839043130421006
gcag,1893-07,-0.2438,1893-07-01,7,Monsoon,0.31727989227296133
GISTEMP,1893-08,-0.26,1893-08-01,8,Monsoon,0.31086379658600344
gcag,1893-08,-0.287,1893-08-01,8,Monsoon,0.30017030377440695
GISTEMP,1893-09,-0.23,1893-09-01,9,Post-Monsoon,0.3227454552655551
gcag,1893-09,-0.3651,1893-09-01,9,Post-Monsoon,0.2692383856786408
GISTEMP,1893-10,-0.19,1893-10-01,10,Post-Monsoon,0.33858766683829067
gcag,1893-10,-0.3043,1893-10-01,10,Post-Monsoon,0.29331854726919876
GISTEMP,1893-11,-0.19,1893-11-01,11,Post-Monsoon,0.33858766683829067
gcag,1893-11,-0.4048,1893-11-01,11,Post-Monsoon,0.25351499069270067
GISTEMP,1893-12,-0.32,1893-12-01,12,Winter,0.2871004792269001
gcag,1893-12,-0.4845,1893-12-01,12,Winter,0.22194938413402515
GISTEMP,1894-01,-0.53,1894-01-01,1,Winter,0.2039288684700384
gcag,1894-01,-0.6276,1894-01-01,1,Winter,0.16527387223256365
GISTEMP,1894-02,-0.3,1894-02-01,2,Winter,0.29502158501326786
gcag,1894-02,-0.4295,1894-02-01,2,Winter,0.2437324250465365
GISTEMP,1894-03,-0.24,1894-03-01,3,Summer,0.3187849023723712
gcag,1894-03,-0.5116,1894-03-01,3,Summer,0.21121628579349674
GISTEMP,1894-04,-0.45,1894-04-01,4,Summer,0.23561329161550953
gcag,1894-04,-0.5375,1894-04-01,4,Summer,0.2009584538001505
GISTEMP,1894-05,-0.31,1894-05-01,5,Summer,0.29106103212008394
gcag,1894-05,-0.5192,1894-05-01,5,Summer,0.20820626559467703
GISTEMP,1894-06,-0.41,1894-06-01,6,Monsoon,0.2514555031882451
gcag,1894-06,-0.5836,1894-06-01,6,Monsoon,0.18270030496257278
GISTEMP,1894-07,-0.24,1894-07-01,7,Monsoon,0.3187849023723712
gcag,1894-07,-0.3921,1894-07-01,7,Monsoon,0.25854489286704424
GISTEMP,1894-08,-0.24,1894-08-01,8,Monsoon,0.3187849023723712
